Index;ax;ay;az;gx;gy;gz
1449;0.28;-0.04;1.03;11.84;-65.73;30.33
1450;0.26;-0.01;0.97;4.33;-60.67;34.12
1451;0.21;0.00;0.93;-2.93;-53.89;38.33
1452;0.17;0.02;0.89;-8.73;-41.69;39.43
1453;0.14;0.05;0.86;-12.70;-25.88;36.25
1454;0.11;0.07;0.86;-13.55;-10.56;29.85
1455;0.09;0.07;0.85;-11.84;2.38;22.77
1456;0.06;0.07;0.89;-10.19;14.04;15.93
1457;0.07;0.09;0.94;-7.26;22.83;11.84
1458;0.08;0.09;0.97;-4.15;27.59;8.61
1459;0.08;0.08;1.00;-0.92;28.08;5.80
1460;0.09;0.07;1.02;1.53;26.55;3.72
1461;0.13;0.16;1.06;2.81;23.13;3.85
1462;0.07;-0.04;1.05;4.46;17.94;0.67
1463;0.13;0.09;1.06;0.24;18.25;-8.97
1464;0.14;0.04;1.06;0.67;13.43;-4.09
1465;0.14;0.05;1.06;0.92;6.71;-2.56
1466;0.15;0.06;1.05;0.92;3.17;-3.30
1467;0.15;0.06;1.05;3.05;-0.85;-2.81
1468;0.14;0.05;1.03;4.46;-4.03;-1.89
1469;0.14;0.03;1.02;3.85;-4.76;-0.67
1470;0.15;0.04;1.01;2.14;-4.46;0.98
1471;0.15;0.05;1.00;0.24;-3.91;1.65
1472;0.15;0.05;1.00;-0.92;-2.87;1.34
1473;0.16;0.07;1.00;-0.92;-1.22;1.16
1474;0.16;0.06;1.00;0.37;0.06;1.40
1475;0.16;0.06;1.00;1.83;0.79;0.85
1476;0.16;0.05;1.00;2.50;1.89;-0.31
1477;0.16;0.05;1.01;2.81;3.11;-0.92
1478;0.15;0.05;1.02;2.69;3.66;-1.22
1479;0.16;0.05;1.02;2.32;4.03;-1.95
1480;0.16;0.05;1.02;1.34;4.03;-2.32
1481;0.16;0.06;1.02;0.55;3.54;-2.08
1482;0.16;0.06;1.02;-0.31;2.93;-1.34
1483;0.16;0.07;1.01;-0.61;2.26;-0.73
1484;0.15;0.07;1.01;-0.43;1.53;-0.12
1485;0.15;0.07;1.00;-0.12;0.61;0.24
1486;0.15;0.07;1.01;0.85;0.06;0.12
1487;0.15;0.07;1.02;1.28;-0.43;-0.85
1488;0.15;0.06;1.02;1.34;-1.10;-2.01
1489;0.15;0.05;1.02;1.59;-1.71;-2.69
1490;0.15;0.05;1.02;1.22;-1.95;-2.75
1491;0.17;0.06;1.02;0.49;-2.20;-2.81
1492;0.20;0.09;1.04;-0.43;-2.75;-1.71
1493;0.23;0.13;1.12;-1.28;-4.88;0.31
1494;0.25;0.17;1.26;-0.61;-14.77;4.70
1495;0.24;0.16;1.33;2.14;-32.47;9.40
1496;0.27;0.11;1.26;5.49;-48.03;12.88
1497;0.27;0.07;1.20;6.71;-68.36;16.48
1498;0.25;0.02;1.11;4.94;-89.48;19.90
1499;0.23;0.03;1.14;-2.93;-106.63;21.97
1500;0.21;0.14;1.30;-16.42;-122.80;23.38
1501;0.21;0.20;1.36;-23.01;-141.91;24.35
1502;0.23;0.19;1.26;-19.10;-165.71;23.01
1503;0.30;0.14;1.20;-14.40;-202.51;9.09
1504;0.20;0.04;1.07;-17.70;-246.64;1.53
1505;0.13;0.04;1.00;-23.38;-281.25;8.12
1506;0.03;0.06;0.99;-29.85;-302.80;11.35
1507;-0.01;0.07;0.90;-27.65;-309.75;14.34
1508;-0.05;0.08;0.88;-20.57;-310.91;16.66
1509;-0.17;0.12;0.97;-17.82;-311.10;18.49
1510;-0.18;0.12;0.88;-13.24;-306.82;23.01
1511;-0.26;0.12;0.90;-6.23;-299.74;27.65
1512;-0.32;0.12;0.85;-0.85;-291.08;31.49
1513;-0.38;0.09;0.82;3.42;-277.22;33.94
1514;-0.45;0.05;0.81;3.72;-264.83;33.87
1515;-0.52;0.03;0.76;-2.08;-252.87;33.81
1516;-0.58;0.01;0.70;-10.13;-239.32;34.91
1517;-0.63;0.02;0.67;-19.84;-223.88;38.02
1518;-0.63;0.04;0.58;-29.60;-208.86;41.87
1519;-0.65;0.08;0.60;-34.24;-199.71;44.25
1520;-0.69;0.12;0.66;-37.54;-200.81;46.63
1521;-0.68;0.12;0.58;-38.02;-203.25;49.56
1522;-0.69;0.13;0.58;-30.58;-208.01;52.92
1523;-0.73;0.11;0.58;-22.22;-214.66;54.50
1524;-0.72;0.08;0.48;-18.62;-215.82;55.18
1525;-0.77;0.04;0.51;-15.32;-218.63;54.38
1526;-0.81;0.00;0.50;-19.53;-221.07;53.71
1527;-0.84;-0.01;0.45;-28.81;-217.77;53.83
1528;-0.82;-0.08;0.27;-36.62;-209.29;54.14
1529;-0.90;-0.20;0.10;-46.39;-204.10;55.66
1530;-1.08;-0.30;0.02;-63.84;-196.47;52.55
1531;-1.16;-0.26;-0.00;-90.09;-173.58;40.28
1532;-1.19;-0.11;0.12;-112.61;-140.62;20.39
1533;-1.13;-0.01;0.17;-117.31;-105.04;2.26
1534;-1.07;0.02;0.17;-106.26;-75.07;-7.45
1535;-1.04;0.04;0.16;-89.90;-53.77;-11.05
1536;-1.06;0.08;0.16;-72.75;-37.05;-11.23
1537;-1.03;0.10;0.16;-52.86;-22.16;-11.17
1538;-0.95;0.12;0.13;-30.64;-11.29;-9.28
1539;-1.10;0.10;0.11;-7.08;-3.85;-5.07
1540;-1.14;0.03;0.05;10.80;8.67;0.67
1541;-1.05;-0.03;0.01;19.59;28.44;4.94
1542;-1.02;-0.05;0.06;21.18;45.59;2.87
1543;-0.97;-0.10;0.08;15.93;58.72;-3.36
1544;-0.94;-0.12;0.12;3.97;65.06;-9.46
1545;-0.96;-0.10;0.18;-12.15;66.28;-17.09
1546;-0.97;-0.04;0.21;-29.24;67.87;-24.41
1547;-0.98;0.01;0.25;-43.82;72.20;-31.37
1548;-1.00;0.12;0.32;-54.08;79.16;-38.51
1549;-0.97;0.26;0.39;-54.38;89.60;-45.35
1550;-1.00;0.25;0.30;-39.00;101.07;-48.46
1551;-0.87;0.20;0.27;-18.43;111.76;-48.95
1552;-0.77;0.29;0.39;-7.14;108.64;-46.81
1553;-0.80;0.30;0.47;3.85;93.69;-40.65
1554;-0.82;0.30;0.51;15.69;81.60;-34.67
1555;-0.91;0.28;0.52;26.18;74.40;-28.63
1556;-0.88;0.28;0.52;33.69;74.95;-23.07
1557;-0.92;0.25;0.51;39.31;75.56;-17.46
1558;-0.91;0.21;0.48;44.13;76.54;-12.88
1559;-0.93;0.16;0.47;47.42;80.26;-10.62
1560;-0.94;0.08;0.42;47.49;91.49;-12.57
1561;-0.87;-0.07;0.18;41.14;115.66;-23.86
1562;-0.80;-0.10;0.31;28.38;144.17;-36.38
1563;-0.74;-0.03;0.47;8.12;166.44;-45.53
1564;-0.74;0.10;0.65;-16.42;178.89;-53.77
1565;-0.70;0.19;0.71;-27.22;182.37;-60.97
1566;-0.68;0.24;0.73;-25.09;176.88;-64.51
1567;-0.69;0.26;0.70;-16.17;168.40;-64.94
1568;-0.70;0.29;0.66;-3.23;163.88;-63.84
1569;-0.70;0.30;0.66;13.61;166.56;-60.00
1570;-0.66;0.30;0.62;34.73;174.32;-54.20
1571;-0.62;0.24;0.51;59.88;187.13;-50.42
1572;-0.59;0.15;0.49;81.79;206.42;-49.50
1573;-0.50;0.05;0.50;93.69;226.01;-47.85
1574;-0.51;0.07;0.68;84.84;235.84;-45.53
1575;-0.46;0.14;0.83;72.14;238.89;-46.57
1576;-0.40;0.18;0.91;67.08;237.55;-49.07
1577;-0.36;0.20;0.94;67.69;230.22;-50.78
1578;-0.33;0.20;0.92;70.62;220.28;-49.44
1579;-0.30;0.18;0.90;73.79;213.01;-46.02
1580;-0.28;0.20;0.88;74.40;210.51;-39.18
1581;-0.24;0.23;0.87;79.10;210.94;-32.29
1582;-0.19;0.18;0.83;90.21;212.40;-26.06
1583;-0.16;0.12;0.81;99.00;215.76;-20.57
1584;-0.13;0.01;0.77;100.28;222.78;-16.85
1585;-0.09;-0.09;0.74;90.39;232.48;-15.26
1586;-0.06;-0.09;0.83;68.60;244.93;-17.27
1587;0.02;-0.02;0.97;44.98;254.88;-23.50
1588;0.09;0.02;1.10;24.78;255.74;-30.03
1589;0.18;0.10;1.20;10.31;247.01;-33.26
1590;0.25;0.14;1.26;5.31;231.45;-34.79
1591;0.33;0.05;1.37;8.42;204.59;-31.68
1592;0.91;0.10;1.43;28.87;143.98;1.71
1593;-0.00;-0.18;1.36;25.94;92.96;-108.40
1594;0.52;0.10;1.24;-4.52;86.30;-123.72
1595;0.45;-0.03;1.30;-3.48;70.86;-48.03
1596;0.46;0.03;1.37;3.11;31.25;-12.76
1597;0.44;0.10;1.32;5.00;-2.32;-8.12
1598;0.39;0.07;1.23;10.99;-23.86;-1.83
1599;0.36;-0.01;1.15;14.77;-35.58;7.69
1600;0.32;-0.03;1.08;10.80;-39.49;15.01
1601;0.32;-0.01;1.02;2.75;-39.43;20.08
1602;0.23;-0.00;0.99;-5.00;-36.13;22.58
1603;0.27;0.02;0.96;-9.46;-30.03;21.91
1604;0.17;0.03;0.93;-11.41;-24.17;19.04
1605;0.17;0.03;0.89;-11.90;-10.07;17.82
1606;0.15;0.05;0.88;-11.90;2.44;14.28
1607;0.14;0.07;0.90;-10.62;12.51;10.56
1608;0.13;0.09;0.93;-7.26;19.17;6.35
1609;0.12;0.09;0.96;-2.87;22.83;2.87
1610;0.12;0.07;0.98;0.37;24.60;1.40
1611;0.12;0.06;1.00;1.46;25.21;1.28
1612;0.14;0.05;1.02;0.43;24.23;0.31
1613;0.16;0.07;1.05;-1.71;21.61;-1.22
1614;0.18;0.09;1.07;-2.20;16.72;-2.87
1615;0.18;0.09;1.08;-0.73;10.62;-3.91
1616;0.18;0.08;1.07;1.34;5.07;-4.33
1617;0.18;0.07;1.05;2.81;0.61;-4.27
1618;0.18;0.07;1.03;3.05;-3.11;-4.03
1619;0.19;0.07;1.02;2.32;-5.25;-3.23
1620;0.20;0.09;1.03;2.01;-6.10;-2.38
1621;0.22;0.09;1.02;2.81;-7.08;-1.95
1622;0.22;0.09;1.02;2.87;-8.48;-1.65
1623;0.23;0.10;1.05;2.99;-9.58;-2.38
1624;0.22;0.09;1.07;4.58;-11.84;-3.11
1625;0.22;0.09;1.08;6.16;-15.63;-2.20
1626;0.23;0.12;1.11;6.90;-21.48;-0.85
1627;0.22;0.09;1.10;9.83;-29.66;1.28
1628;0.23;0.07;1.06;11.29;-35.58;6.10
1629;0.22;0.07;1.11;8.30;-41.26;11.05
1630;0.24;0.11;1.18;4.39;-47.55;14.47
1631;0.25;0.10;1.19;3.30;-58.04;16.72
1632;0.22;0.07;1.15;2.93;-72.02;18.55
1633;0.20;0.04;1.12;2.20;-85.02;19.78
1634;0.18;0.06;1.09;-0.67;-95.40;19.59
1635;0.15;0.07;1.06;-2.08;-102.48;18.31
1636;0.13;0.10;1.08;0.24;-108.15;16.42
1637;0.11;0.09;1.07;5.19;-114.20;14.16
1638;0.07;0.06;1.09;10.62;-121.03;12.82
1639;0.06;0.03;1.07;14.47;-128.42;11.78
1640;0.03;-0.04;1.03;13.55;-135.68;9.70
1641;-0.00;0.00;1.07;3.91;-142.82;7.57
1642;-0.02;0.03;1.05;-4.58;-149.23;6.59
1643;-0.05;0.06;1.07;-6.23;-155.27;7.93
1644;-0.07;0.08;1.06;-3.36;-162.17;10.99
1645;-0.09;0.04;1.00;1.95;-170.41;13.92
1646;-0.14;0.00;0.97;6.59;-177.98;16.24
1647;-0.15;-0.00;0.95;7.45;-185.12;16.91
1648;-0.18;-0.00;0.98;2.44;-190.19;13.98
1649;-0.22;0.12;1.12;-5.25;-197.02;9.83
1650;-0.23;0.16;1.18;2.81;-207.15;10.07
1651;-0.14;0.10;0.98;15.75;-226.68;8.06
1652;-0.24;-0.04;0.81;14.71;-264.95;-3.78
1653;-0.32;-0.15;0.67;8.18;-287.41;6.65
1654;-0.34;-0.15;0.51;-7.93;-296.57;14.34
1655;-0.51;-0.08;0.74;-29.36;-301.15;16.48
1656;-0.57;0.12;0.95;-50.11;-300.23;16.60
1657;-0.48;0.09;0.82;-52.25;-295.10;18.25
1658;-0.50;0.04;0.76;-49.01;-298.52;20.32
1659;-0.59;0.03;0.74;-51.03;-303.47;21.85
1660;-0.65;0.05;0.61;-56.34;-294.62;23.44
1661;-0.69;0.02;0.61;-56.95;-280.21;24.05
1662;-0.71;-0.01;0.59;-63.17;-268.13;26.06
1663;-0.68;-0.10;0.41;-75.74;-254.64;27.47
1664;-0.61;-0.23;0.25;-93.08;-246.22;27.10
1665;-0.74;-0.09;0.29;-118.77;-254.21;20.51
1666;-0.86;0.15;0.41;-140.01;-262.15;8.79
1667;-0.96;0.31;0.45;-129.88;-260.38;6.53
1668;-0.99;0.37;0.42;-97.78;-247.13;17.58
1669;-0.99;0.36;0.33;-57.62;-229.61;35.83
1670;-0.88;0.29;0.16;-21.67;-215.45;56.34
1671;-0.78;0.20;0.12;8.36;-213.13;73.55
1672;-0.78;0.12;0.12;29.11;-219.30;80.57
1673;-0.84;-0.02;0.08;37.96;-227.78;82.46
1674;-0.91;-0.06;0.02;30.03;-231.32;84.47
1675;-1.02;-0.09;-0.05;17.27;-233.76;87.28
1676;-1.14;-0.11;-0.15;4.88;-227.91;89.29
1677;-1.16;-0.16;-0.22;-8.00;-213.32;91.98
1678;-1.13;-0.12;-0.27;-21.67;-192.81;96.86
1679;-1.11;-0.04;-0.32;-31.62;-167.18;91.80
1680;-1.05;0.01;-0.31;-28.56;-138.73;77.27
1681;-1.06;0.02;-0.24;-13.92;-111.94;56.82
1682;-1.14;-0.09;-0.28;1.40;-88.99;37.35
1683;-1.15;-0.17;-0.34;6.04;-69.09;27.53
1684;-1.14;-0.21;-0.36;0.31;-46.33;21.61
1685;-1.15;-0.20;-0.35;-10.44;-23.19;15.20
1686;-1.06;-0.16;-0.37;-21.18;-0.61;5.92
1687;-1.19;-0.15;-0.36;-25.76;19.23;-2.38
1688;-1.11;-0.15;-0.40;-24.54;44.19;-10.68
1689;-1.03;-0.17;-0.42;-21.42;67.87;-20.20
1690;-0.83;-0.13;-0.33;-15.87;83.56;-28.08
1691;-0.75;-0.10;-0.22;-7.32;81.91;-31.68
1692;-0.78;-0.07;-0.09;0.24;64.76;-33.57
1693;-0.89;-0.09;-0.05;6.29;48.16;-35.22
1694;-1.02;-0.10;-0.05;6.77;40.28;-35.64
1695;-1.11;-0.10;-0.06;2.69;43.09;-35.52
1696;-1.20;-0.07;-0.06;-3.72;53.34;-36.19
1697;-1.29;-0.03;-0.06;-7.75;70.80;-38.82
1698;-1.45;-0.03;-0.02;-8.06;96.13;-44.25
1699;-1.29;-0.00;0.01;-7.69;126.40;-48.95
1700;-1.12;-0.01;-0.04;-5.62;158.51;-53.71
1701;-0.86;-0.06;-0.07;-1.89;183.29;-57.98
1702;-0.79;-0.03;0.06;1.59;189.94;-59.81
1703;-0.81;-0.02;0.13;0.12;179.63;-59.45
1704;-0.89;0.04;0.17;-4.21;165.28;-59.14
1705;-0.98;0.05;0.21;-2.62;157.71;-59.08
1706;-1.10;0.03;0.21;-0.55;159.00;-60.12
1707;-1.03;0.04;0.19;-1.04;163.64;-58.53
1708;-1.03;0.05;0.19;-3.23;167.54;-59.88
1709;-0.99;0.09;0.22;0.00;177.98;-69.09
1710;-0.90;0.10;0.25;12.27;190.19;-82.52
1711;-0.87;0.04;0.25;26.79;197.75;-92.29
1712;-0.86;-0.01;0.22;35.77;204.28;-93.02
1713;-0.82;-0.08;0.18;36.99;216.00;-93.08
1714;-0.76;-0.04;0.21;29.30;229.98;-103.76
1715;-0.72;0.03;0.29;15.75;244.26;-109.37
1716;-0.69;0.13;0.38;2.56;255.68;-111.33
1717;-0.68;0.22;0.45;-1.22;261.84;-110.72
1718;-0.67;0.30;0.50;4.58;264.34;-108.34
1719;-0.62;0.35;0.52;18.31;265.81;-103.52
1720;-0.57;0.36;0.54;37.29;268.74;-97.72
1721;-0.52;0.32;0.57;56.34;273.62;-92.96
1722;-0.50;0.27;0.60;72.75;279.85;-92.16
1723;-0.45;0.25;0.65;84.84;287.41;-92.10
1724;-0.38;0.26;0.71;91.61;293.09;-89.54
1725;-0.35;0.30;0.76;95.15;291.38;-81.18
1726;-0.29;0.33;0.84;101.62;283.94;-66.53
1727;-0.20;0.33;0.89;107.73;273.62;-48.28
1728;-0.15;0.33;0.99;112.06;262.63;-31.56
1729;-0.08;0.29;1.05;115.11;250.79;-19.23
1730;-0.04;0.20;1.08;115.54;238.34;-9.34
1731;-0.04;0.11;1.08;107.36;225.16;-3.66
1732;-0.03;0.06;1.05;90.70;213.62;-0.98
1733;-0.00;0.04;1.02;72.51;205.14;-1.53
1734;0.01;0.01;1.00;58.65;202.03;-4.15
1735;0.02;0.04;1.01;43.40;202.58;-6.77
1736;0.10;0.07;1.03;30.33;202.82;-10.13
1737;0.12;0.11;1.11;25.51;199.40;-14.16
1738;0.40;0.14;1.12;27.77;191.35;-18.43
1739;0.20;0.62;1.28;34.18;169.01;-11.41
1740;0.22;-0.42;1.28;50.96;131.23;-16.30
1741;0.11;0.14;1.28;25.82;108.58;-113.95
1742;0.30;-0.06;1.26;17.46;103.39;-64.58
1743;0.24;-0.02;1.30;18.68;75.87;-21.06
1744;0.25;0.03;1.32;16.48;45.35;-3.05
1745;0.25;-0.01;1.23;15.01;22.03;2.81
1746;0.23;-0.02;1.18;9.95;8.24;5.43
1747;0.22;-0.02;1.15;2.75;1.89;7.08
1748;0.21;0.00;1.12;-4.88;-2.32;9.52
1749;0.19;0.02;1.07;-12.02;-4.88;13.31
1750;0.18;0.04;1.04;-16.36;-6.35;16.24
1751;0.12;0.08;1.01;-16.42;-12.51;15.50
1752;0.10;0.06;0.96;-15.93;-9.09;14.34
1753;0.09;0.07;0.92;-15.08;0.00;14.95
1754;0.08;0.09;0.91;-13.73;7.57;11.41
1755;0.08;0.12;0.93;-10.44;12.45;9.52
1756;0.08;0.13;0.94;-4.52;15.69;7.32
1757;0.08;0.13;0.95;1.28;20.02;4.46
1758;0.08;0.10;0.97;6.23;23.80;0.85
1759;0.10;0.09;0.98;8.73;26.86;-2.81
1760;0.11;0.09;1.00;8.79;27.34;-7.32
1761;0.11;0.10;1.02;8.73;26.73;-11.41
1762;0.13;0.10;1.04;9.46;25.45;-14.65
1763;0.13;0.09;1.05;10.74;22.22;-16.30
1764;0.15;0.07;1.04;11.78;18.07;-16.30
1765;0.16;0.06;1.04;11.17;14.22;-14.34
1766;0.19;0.09;1.11;9.40;11.05;-12.08
1767;0.22;0.08;1.11;7.26;5.92;-9.16
1768;0.23;0.09;1.12;3.91;-2.01;-5.19
1769;0.22;0.09;1.13;1.28;-9.22;-0.98
1770;0.22;0.08;1.13;-0.31;-16.17;2.75
1771;0.22;0.07;1.09;-2.14;-24.11;6.29
1772;0.20;0.05;1.04;-3.78;-31.01;10.07
1773;0.18;0.07;1.04;-6.96;-34.30;13.18
1774;0.18;0.12;1.09;-8.61;-36.62;15.69
1775;0.17;0.12;1.09;-6.16;-40.10;18.62
1776;0.16;0.11;1.11;-3.78;-45.41;21.85
1777;0.17;0.10;1.08;-3.97;-50.66;24.90
1778;0.17;0.08;1.07;-4.76;-57.92;27.77
1779;0.15;0.07;1.04;-7.63;-64.03;29.72
1780;0.13;0.09;1.06;-10.80;-67.57;31.74
1781;0.13;0.10;1.10;-13.49;-71.41;34.42
1782;0.12;0.09;1.12;-14.10;-76.72;37.60
1783;0.10;0.06;1.09;-15.44;-84.41;39.61
1784;0.07;0.05;1.07;-17.52;-92.35;39.86
1785;0.05;0.06;1.04;-21.00;-98.45;38.21
1786;0.02;0.10;1.01;-22.40;-102.84;34.42
1787;-0.01;0.11;0.99;-19.10;-105.41;29.97
1788;-0.04;0.12;1.05;-14.28;-107.67;26.73
1789;-0.04;0.21;1.17;-11.84;-113.34;25.57
1790;-0.04;0.20;1.16;-2.38;-124.94;26.61
1791;-0.04;0.07;1.08;6.71;-139.65;30.52
1792;-0.02;0.13;1.21;3.85;-156.19;35.16
1793;-0.03;0.21;1.34;0.00;-178.34;35.77
1794;-0.01;0.23;1.20;3.72;-204.35;33.20
1795;0.01;0.14;0.98;13.67;-233.52;32.10
1796;0.09;0.14;0.77;12.15;-278.81;18.62
1797;-0.02;0.19;0.94;3.85;-341.31;10.25
1798;-0.08;0.24;1.03;1.53;-399.72;27.16
1799;0.02;0.14;0.71;3.72;-443.36;52.31
1800;-0.03;0.07;0.80;1.40;-483.64;65.92
1801;-0.30;0.03;0.96;-16.30;-517.21;68.36
1802;-0.49;-0.03;0.87;-36.80;-516.72;75.99
1803;-0.69;-0.06;0.79;-56.09;-479.19;76.23
1804;-0.56;-0.07;0.58;-69.03;-430.18;78.31
1805;-0.58;-0.19;0.26;-77.27;-400.76;88.56
1806;-0.76;-0.20;0.01;-102.17;-385.50;83.37
1807;-0.92;-0.03;-0.04;-121.28;-366.15;65.49
1808;-0.99;0.11;0.13;-116.94;-331.18;53.41
1809;-0.95;0.32;0.30;-94.60;-288.33;44.19
1810;-1.00;0.36;0.23;-57.13;-256.77;43.95
1811;-1.08;0.18;0.05;-14.04;-238.71;55.85
1812;-1.11;0.01;-0.13;16.11;-226.75;75.56
1813;-1.12;-0.12;-0.21;26.79;-215.94;95.89
1814;-1.12;-0.18;-0.22;18.74;-196.47;103.58
1815;-1.08;-0.18;-0.21;3.54;-166.20;101.01
1816;-1.00;-0.20;-0.22;-8.48;-136.29;96.98
1817;-0.98;-0.25;-0.20;-17.76;-118.96;93.26
1818;-1.00;-0.25;-0.17;-28.20;-109.99;89.84
1819;-1.05;-0.22;-0.15;-39.43;-99.61;82.34
1820;-1.08;-0.13;-0.16;-45.96;-85.27;79.47
1821;-1.09;-0.16;-0.17;-49.50;-67.57;54.14
1822;-1.14;-0.02;-0.15;-52.86;-45.23;20.51
1823;-1.11;-0.08;-0.17;-41.44;-27.53;18.86
1824;-1.11;-0.07;-0.18;-31.92;-7.75;10.86
1825;-0.78;-0.08;-0.21;-23.62;6.90;9.77
1826;-0.91;-0.12;-0.12;-17.64;6.16;8.06
1827;-0.97;-0.14;-0.09;-17.82;8.18;8.30
1828;-1.05;-0.15;-0.14;-21.00;9.03;10.99
1829;-0.90;-0.19;-0.17;-27.95;4.52;18.43
1830;-1.12;-0.13;-0.13;-35.52;2.87;17.33
1831;-1.07;-0.13;-0.12;-38.15;10.99;15.08
1832;-1.17;-0.14;-0.10;-39.25;25.76;7.75
1833;-1.10;-0.09;-0.09;-37.66;42.54;2.75
1834;-0.94;-0.05;-0.07;-29.91;57.68;0.61
1835;-0.95;-0.07;-0.02;-15.56;60.12;-1.34
1836;-0.91;-0.09;0.02;-3.11;57.68;-1.65
1837;-0.98;-0.15;0.05;4.82;51.88;-1.89
1838;-0.98;-0.17;0.05;7.32;48.52;-0.12
1839;-1.04;-0.20;0.03;4.88;48.22;1.10
1840;-1.14;-0.22;0.04;-0.18;50.66;-2.99
1841;-1.14;-0.21;0.04;-6.47;62.44;-9.77
1842;-1.25;-0.21;0.02;-12.02;77.45;-16.24
1843;-1.17;-0.20;0.02;-15.32;97.17;-24.05
1844;-1.09;-0.18;0.03;-18.07;118.35;-34.12
1845;-0.98;-0.13;0.10;-15.87;135.99;-42.91
1846;-0.90;-0.12;0.14;-7.87;147.22;-52.49
1847;-0.88;-0.16;0.17;-0.92;150.15;-58.84
1848;-0.93;-0.17;0.21;-1.16;147.46;-58.59
1849;-0.98;-0.14;0.24;-7.02;146.36;-56.09
1850;-0.99;-0.11;0.26;-12.08;148.93;-52.55
1851;-1.03;-0.11;0.24;-14.77;151.98;-48.58
1852;-1.03;-0.10;0.23;-18.68;157.84;-50.48
1853;-1.00;-0.08;0.22;-22.09;168.76;-54.50
1854;-0.96;-0.07;0.23;-22.03;185.12;-57.98
1855;-0.88;-0.06;0.21;-19.10;205.26;-63.17
1856;-0.78;-0.09;0.17;-15.75;229.00;-71.41
1857;-0.67;-0.02;0.25;-6.96;246.15;-81.24
1858;-0.64;0.02;0.41;5.49;254.52;-90.03
1859;-0.66;0.05;0.54;19.29;255.25;-95.58
1860;-0.67;0.05;0.60;29.05;249.51;-98.33
1861;-0.70;0.05;0.63;33.51;240.60;-97.60
1862;-0.71;0.06;0.65;36.07;231.45;-93.02
1863;-0.71;0.08;0.62;39.37;224.12;-85.63
1864;-0.68;0.08;0.58;42.05;220.28;-76.66
1865;-0.64;0.10;0.57;45.72;221.37;-66.65
1866;-0.58;0.05;0.50;50.90;228.21;-58.29
1867;-0.56;0.03;0.56;49.87;240.17;-54.69
1868;-0.48;0.03;0.61;46.51;253.11;-59.45
1869;-0.41;0.05;0.74;40.77;261.78;-70.07
1870;-0.36;0.16;0.92;33.87;261.54;-80.20
1871;-0.35;0.22;1.04;34.91;250.67;-85.57
1872;-0.32;0.24;1.08;43.09;234.07;-82.46
1873;-0.29;0.23;1.08;54.63;213.32;-72.69
1874;-0.26;0.16;1.03;63.78;195.43;-61.89
1875;-0.21;0.10;1.00;63.78;183.72;-52.00
1876;-0.20;0.05;0.98;57.25;171.81;-43.40
1877;-0.18;0.00;0.94;45.90;162.84;-38.64
1878;-0.16;-0.01;0.95;30.40;157.59;-36.07
1879;-0.13;0.01;0.98;14.10;156.37;-35.03
1880;-0.11;0.06;1.00;0.24;157.04;-35.83
1881;-0.06;0.11;1.04;-7.08;158.94;-36.99
1882;-0.02;0.14;1.05;-7.57;159.18;-38.94
1883;0.01;0.13;1.04;-1.77;158.26;-41.50
1884;0.04;0.11;1.04;5.31;157.29;-43.76
1885;0.05;0.08;1.05;10.31;156.37;-44.98
1886;0.08;0.06;1.06;12.45;154.97;-45.59
1887;-0.04;0.06;1.15;12.88;145.32;-43.09
1888;0.40;-0.30;1.14;24.72;118.35;-24.66
1889;-0.08;0.02;1.12;10.80;96.31;-110.90
1890;0.25;0.05;1.17;-3.42;106.75;-92.90
1891;0.25;0.05;1.21;2.69;97.05;-59.27
1892;0.25;0.09;1.26;5.13;74.83;-39.79
1893;0.26;0.11;1.25;7.93;54.63;-32.65
1894;0.25;0.08;1.21;13.24;40.53;-27.22
1895;0.25;0.06;1.18;13.98;31.07;-22.03
1896;0.23;0.04;1.14;8.54;23.62;-15.44
1897;0.23;0.04;1.11;-0.67;18.55;-8.12
1898;0.21;0.05;1.07;-9.77;14.77;-1.59
1899;0.21;0.10;1.05;-15.87;12.08;3.78
1900;0.20;0.13;1.03;-18.13;8.61;8.91
1901;0.21;0.13;1.01;-16.05;5.25;14.53
1902;0.14;0.16;1.02;-12.02;-1.46;16.42
1903;0.14;0.11;1.00;-8.54;0.24;16.60
1904;0.14;0.11;0.97;-6.41;5.37;14.34
1905;0.14;0.12;0.97;-6.16;5.68;11.05
1906;0.12;0.12;0.98;-5.86;4.33;9.34
1907;0.13;0.12;0.99;-4.94;7.39;7.02
1908;0.13;0.12;0.99;-2.69;10.86;2.93
1909;0.13;0.11;1.00;-0.55;12.88;-0.37
1910;0.13;0.12;1.01;1.46;13.24;-2.26
1911;0.13;0.10;1.03;3.72;12.08;-3.30
1912;0.13;0.08;1.02;5.31;10.50;-3.85
1913;0.14;0.08;1.02;5.07;8.97;-4.09
1914;0.14;0.07;1.03;4.82;7.45;-4.15
1915;0.15;0.08;1.03;4.21;5.31;-4.58
1916;0.16;0.10;1.05;3.05;2.99;-4.03
1917;0.17;0.09;1.05;2.56;0.18;-2.69
1918;0.16;0.09;1.05;2.75;-2.93;-0.43
1919;0.18;0.08;1.05;2.99;-5.55;2.56
1920;0.18;0.09;1.05;2.08;-8.73;4.70
1921;0.19;0.10;1.05;0.49;-12.33;6.16
1922;0.19;0.13;1.06;-0.55;-15.32;7.75
1923;0.20;0.12;1.05;-0.37;-18.43;9.58
