Index;ax;ay;az;gx;gy;gz
1414;-0.21;-0.19;1.12;15.56;-22.95;-6.90
1415;-0.22;-0.21;1.10;16.42;-24.41;-7.75
1416;-0.22;-0.23;1.08;15.44;-24.96;-8.00
1417;-0.22;-0.24;1.07;12.76;-24.11;-7.57
1418;-0.22;-0.22;1.05;9.03;-22.77;-6.71
1419;-0.21;-0.19;1.02;5.68;-21.67;-5.98
1420;-0.21;-0.18;1.00;4.52;-21.48;-5.92
1421;-0.21;-0.17;0.98;4.27;-21.85;-6.04
1422;0.07;-0.16;0.94;4.39;-22.95;-6.10
1423;-0.59;-0.26;0.92;4.27;-18.25;7.57
1424;0.05;-0.10;0.86;-6.04;4.70;16.05
1425;-0.23;-0.07;0.86;-4.70;-6.53;5.25
1426;-0.50;-0.29;0.79;5.68;-11.05;4.52
1427;-0.21;-0.28;0.66;-8.12;7.32;6.77
1428;-0.14;-0.05;0.62;-25.70;15.63;15.99
1429;-0.18;0.03;0.67;-27.16;18.25;10.13
1430;-0.14;0.09;0.68;-18.68;13.92;3.72
1431;-0.14;-0.01;0.68;-1.53;6.77;-1.83
1432;-0.13;-0.11;0.68;9.28;0.12;-3.78
1433;-0.11;-0.13;0.68;10.93;-4.76;-5.62
1434;-0.09;-0.12;0.70;10.07;-7.63;-7.26
1435;-0.09;-0.12;0.72;11.17;-11.60;-8.12
1436;-0.11;-0.15;0.72;12.39;-14.28;-8.24
1437;-0.08;-0.17;0.72;10.99;-15.01;-7.63
1438;-0.12;-0.14;0.74;7.69;-17.40;-6.90
1439;-0.14;-0.17;0.73;4.64;-18.07;-5.37
1440;-0.09;-0.13;0.74;-1.10;-15.20;-3.85
1441;-0.11;-0.11;0.74;-5.31;-14.53;-4.58
1442;-0.14;-0.14;0.74;-8.36;-10.74;-6.77
1443;-0.15;-0.09;0.76;-12.51;-4.88;-5.74
1444;-0.12;-0.05;0.78;-13.43;0.55;-3.48
1445;-0.10;-0.07;0.79;-10.62;5.25;-1.89
1446;-0.10;-0.05;0.80;-7.75;8.48;-0.73
1447;-0.09;-0.07;0.81;-5.49;9.83;0.85
1448;-0.11;-0.09;0.83;-5.31;10.50;2.38
1449;-0.12;-0.06;0.86;-7.26;11.47;4.21
1450;-0.14;-0.07;0.88;-9.16;11.72;5.86
1451;-0.16;-0.06;0.90;-11.17;12.27;7.45
1452;-0.17;-0.04;0.92;-11.90;13.18;8.61
1453;-0.19;-0.06;0.91;-11.11;14.40;9.22
1454;-0.20;-0.02;0.90;-10.74;15.44;9.34
1455;-0.22;-0.01;0.90;-8.36;15.93;8.30
1456;-0.24;-0.01;0.89;-4.03;15.81;7.32
1457;-0.26;-0.03;0.89;0.92;16.36;7.02
1458;-0.28;-0.07;0.89;5.68;18.19;7.26
1459;-0.30;-0.14;0.92;8.79;21.48;8.06
1460;-0.29;-0.20;0.96;8.91;26.79;10.50
1461;-0.28;-0.26;0.99;6.10;33.75;14.04
1462;-0.28;-0.30;1.02;-0.12;40.16;18.01
1463;-0.29;-0.29;1.04;-9.28;46.08;20.94
1464;-0.31;-0.25;1.06;-18.25;51.39;22.28
1465;-0.32;-0.14;1.07;-24.23;55.73;21.48
1466;-0.32;-0.09;1.10;-22.71;58.47;19.29
1467;-0.31;-0.09;1.15;-15.20;60.79;16.54
1468;-0.29;-0.14;1.20;-6.16;62.81;13.73
1469;-0.26;-0.19;1.25;0.67;64.39;10.86
1470;-0.09;-0.21;1.27;4.15;64.58;8.42
1471;0.12;-0.28;1.32;6.35;60.00;3.05
1472;-0.53;-0.05;1.39;5.74;45.35;-34.55
1473;0.01;-0.36;1.34;14.28;23.32;7.45
1474;-0.17;-0.14;1.39;16.48;16.17;1.22
1475;-0.18;-0.32;1.39;14.16;14.04;-2.38
1476;-0.18;-0.26;1.45;7.45;19.29;-18.55
1477;-0.16;-0.22;1.48;2.01;17.58;-16.11
1478;-0.14;-0.25;1.49;3.23;12.02;-7.63
1479;-0.16;-0.20;1.50;4.88;5.55;-1.22
1480;-0.11;-0.22;1.47;7.20;2.69;6.41
1481;-0.13;-0.25;1.44;6.59;0.61;4.64
1482;-0.13;-0.24;1.39;1.40;0.67;1.89
1483;-0.14;-0.18;1.34;-5.86;1.95;3.85
1484;-0.12;-0.09;1.30;-11.47;3.05;7.69
1485;-0.11;-0.05;1.25;-10.93;2.20;8.85
1486;-0.09;-0.01;1.22;-5.68;0.43;9.09
1487;-0.06;0.00;1.22;2.93;-4.82;7.32
1488;-0.05;-0.04;1.21;13.92;-14.22;-1.71
1489;-0.10;-0.13;1.18;22.89;-23.56;-10.44
1490;-0.15;-0.20;1.14;23.86;-28.63;-13.61
1491;-0.14;-0.16;1.12;18.80;-28.93;-12.51
1492;-0.14;-0.16;1.10;14.16;-28.93;-11.05
1493;-0.15;-0.15;1.08;11.47;-29.11;-9.09
1494;-0.18;-0.15;1.08;10.19;-29.17;-6.23
1495;-0.18;-0.13;1.06;10.13;-28.87;-1.65
1496;-0.16;-0.23;1.04;7.20;-20.14;2.26
1497;-0.09;-0.12;1.03;2.87;-18.86;0.00
1498;-0.17;-0.16;1.01;5.74;-24.60;-1.28
1499;-0.11;-0.10;1.00;6.23;-25.15;-2.56
1500;-0.13;-0.10;0.98;9.03;-26.67;-6.53
1501;-0.11;-0.07;0.98;12.88;-27.95;-10.80
1502;-0.12;-0.11;0.98;17.70;-30.15;-13.06
1503;-0.14;-0.16;0.98;20.87;-31.13;-12.63
1504;-0.13;-0.18;0.99;20.51;-30.40;-11.17
1505;-0.14;-0.21;0.99;17.94;-28.69;-9.28
1506;-0.16;-0.21;0.98;12.76;-26.18;-7.39
1507;-0.15;-0.18;0.96;7.08;-23.50;-5.00
1508;-0.16;-0.17;0.94;3.23;-21.73;-3.85
1509;-0.16;-0.15;0.92;0.73;-20.32;-3.23
1510;-0.16;-0.15;0.90;-0.85;-19.47;-2.99
1511;-0.16;-0.13;0.89;-2.08;-18.74;-2.99
1512;-0.15;-0.09;0.89;-2.26;-17.82;-3.85
1513;-0.14;-0.08;0.89;0.79;-17.40;-5.07
1514;-0.14;-0.08;0.87;5.25;-17.94;-6.53
1515;-0.15;-0.10;0.86;9.89;-18.92;-8.67
1516;-0.17;-0.13;0.86;12.76;-19.65;-9.89
1517;-0.19;-0.15;0.85;13.00;-19.47;-9.95
1518;-0.21;-0.17;0.84;11.35;-18.13;-9.52
1519;-0.22;-0.17;0.83;8.00;-15.75;-8.12
1520;-0.22;-0.17;0.83;3.48;-12.39;-6.29
1521;-0.21;-0.15;0.83;-0.31;-8.36;-4.88
1522;-0.20;-0.12;0.82;-2.38;-5.00;-4.09
1523;-0.20;-0.12;0.82;-2.81;-2.32;-3.66
1524;-0.20;-0.11;0.81;-2.87;0.12;-2.81
1525;-0.20;-0.08;0.81;-2.32;1.95;-2.08
1526;-0.21;-0.09;0.80;-0.37;2.20;-2.20
1527;-0.22;-0.09;0.81;1.59;2.20;-1.46
1528;-0.23;-0.11;0.82;2.75;2.62;-0.31
1529;-0.23;-0.12;0.83;2.56;3.97;0.61
1530;-0.23;-0.12;0.84;1.65;6.04;1.46
1531;-0.23;-0.13;0.87;0.43;8.48;2.44
1532;-0.22;-0.13;0.89;-0.92;11.96;3.66
1533;-0.21;-0.14;0.91;-1.46;15.56;4.39
1534;-0.21;-0.14;0.92;-1.89;18.13;4.58
1535;-0.21;-0.14;0.94;-2.20;20.26;4.76
1536;-0.21;-0.13;0.96;-2.26;21.73;4.64
1537;-0.20;-0.12;0.99;-1.46;22.34;4.27
1538;-0.19;-0.14;1.00;-0.31;21.85;4.21
1539;-0.18;-0.15;1.03;0.85;20.94;4.39
1540;-0.17;-0.15;1.06;0.37;19.41;4.70
1541;-0.17;-0.16;1.08;-0.43;17.82;4.76
1542;-0.16;-0.16;1.10;-1.16;15.75;4.46
1543;-0.16;-0.15;1.11;-1.65;13.73;3.85
1544;-0.17;-0.15;1.12;-1.65;12.21;3.17
1545;-0.17;-0.15;1.12;-1.16;10.99;2.38
1546;-0.18;-0.15;1.11;-0.79;9.40;2.08
1547;-0.18;-0.15;1.10;-0.98;8.18;1.83
1548;-0.17;-0.12;1.11;-1.46;6.90;1.89
1549;-0.16;-0.11;1.12;-0.37;4.70;1.65
1550;-0.16;-0.12;1.12;2.99;1.53;0.85
1551;-0.17;-0.15;1.12;7.02;-0.79;-0.37
1552;-0.18;-0.17;1.11;8.24;-1.83;-1.04
1553;-0.19;-0.18;1.10;7.08;-1.83;-1.22
1554;-0.19;-0.17;1.09;5.13;-1.10;-1.10
1555;-0.19;-0.16;1.07;3.11;-0.12;-1.22
1556;-0.19;-0.14;1.06;2.32;0.43;-1.34
1557;-0.19;-0.14;1.05;2.81;0.61;-1.77
1558;-0.19;-0.15;1.03;3.36;0.49;-1.71
1559;-0.19;-0.15;1.02;3.05;0.49;-1.71
1560;-0.19;-0.15;1.01;2.32;0.67;-1.16
1561;-0.19;-0.15;1.00;1.28;1.10;-0.43
1562;-0.19;-0.15;1.00;0.31;1.46;0.24
1563;-0.19;-0.14;0.99;0.00;2.08;0.61
1564;-0.18;-0.14;0.99;-0.37;2.38;0.61
1565;-0.18;-0.13;0.98;0.06;2.08;0.43
1566;-0.18;-0.11;0.98;1.34;1.65;-0.06
1567;-0.18;-0.10;0.99;3.23;1.04;-1.10
1568;-0.19;-0.11;0.99;5.74;0.37;-1.95
1569;-0.19;-0.13;1.00;8.36;0.55;-2.38
1570;-0.20;-0.15;1.01;9.40;1.16;-2.56
1571;-0.20;-0.17;1.02;8.97;2.20;-2.26
1572;-0.19;-0.17;1.03;6.77;3.48;-0.92
1573;-0.18;-0.17;1.04;3.66;4.70;0.73
1574;-0.18;-0.17;1.04;0.85;4.94;2.08
1575;-0.18;-0.15;1.05;-0.61;5.13;2.99
1576;-0.19;-0.12;1.06;-1.22;4.82;2.99
1577;-0.20;-0.12;1.07;0.00;4.46;2.26
1578;-0.21;-0.11;1.08;2.44;4.09;1.10
1579;-0.22;-0.11;1.09;4.82;4.09;0.31
1580;-0.21;-0.11;1.11;6.96;3.85;-0.24
1581;-0.21;-0.15;1.12;9.09;3.48;-0.49
1582;-0.21;-0.16;1.13;9.16;3.60;-0.12
1583;-0.20;-0.16;1.15;7.75;3.85;0.73
1584;-0.19;-0.15;1.16;6.41;3.48;1.83
1585;-0.19;-0.14;1.18;5.31;2.81;2.62
1586;-0.19;-0.13;1.19;5.86;1.40;2.93
1587;-0.19;-0.14;1.19;7.51;-0.73;3.11
1588;-0.18;-0.16;1.20;8.61;-3.48;3.23
1589;-0.17;-0.18;1.20;9.16;-6.10;3.17
1590;-0.17;-0.20;1.20;9.03;-9.58;2.75
1591;-0.17;-0.20;1.19;8.30;-12.02;2.44
1592;-0.17;-0.17;1.18;7.63;-14.53;1.83
1593;-0.17;-0.17;1.16;8.48;-17.52;0.31
1594;-0.18;-0.18;1.14;10.25;-20.63;-1.22
1595;-0.18;-0.18;1.11;11.41;-23.25;-2.56
1596;-0.18;-0.19;1.09;12.51;-25.82;-3.66
1597;-0.19;-0.20;1.07;13.31;-27.89;-4.27
1598;-0.20;-0.19;1.04;12.57;-29.11;-4.64
1599;-0.21;-0.19;1.02;12.02;-29.30;-5.00
1600;-0.21;-0.19;0.99;11.41;-29.42;-5.19
1601;-0.22;-0.18;0.97;10.38;-28.63;-5.43
1602;-0.22;-0.18;0.94;9.70;-27.40;-5.43
1603;-0.22;-0.17;0.91;8.67;-26.25;-5.31
1604;-0.20;-0.15;0.89;7.75;-25.09;-5.25
1605;-0.19;-0.15;0.88;8.61;-24.23;-5.86
1606;-0.19;-0.15;0.87;10.62;-23.93;-7.08
1607;-0.30;-0.15;0.85;13.18;-25.21;-7.45
1608;-0.22;-0.31;0.81;11.23;-10.68;7.57
1609;-0.07;-0.08;0.82;3.11;-3.30;2.26
1610;-0.29;-0.25;0.79;9.46;-12.15;-1.22
1611;-0.29;-0.33;0.70;7.63;-10.25;-1.77
1612;-0.28;-0.28;0.65;-7.87;-0.37;1.71
1613;-0.22;-0.10;0.65;-23.25;6.47;8.06
1614;-0.16;-0.02;0.65;-27.95;7.93;9.03
1615;-0.14;0.04;0.66;-18.80;3.05;5.43
1616;-0.15;-0.00;0.66;-5.00;-4.88;0.98
1617;-0.18;-0.06;0.65;5.62;-11.72;-2.93
1618;-0.19;-0.09;0.66;10.38;-15.50;-4.76
1619;-0.17;-0.07;0.69;11.66;-16.78;-4.64
1620;-0.18;-0.10;0.71;12.15;-17.58;-5.19
1621;-0.19;-0.12;0.74;12.08;-17.46;-5.25
1622;-0.22;-0.15;0.77;10.01;-14.89;-4.70
1623;-0.17;-0.15;0.79;5.92;-8.24;-3.60
1624;-0.22;-0.17;0.80;1.77;-1.77;-3.30
1625;-0.21;-0.13;0.82;-2.99;6.71;-2.75
1626;-0.18;-0.09;0.83;-6.10;14.47;-1.53
1627;-0.17;-0.08;0.83;-7.26;19.78;0.67
1628;-0.16;-0.06;0.84;-7.93;22.71;3.54
1629;-0.15;-0.05;0.85;-8.00;22.89;5.13
1630;-0.15;-0.04;0.86;-7.20;21.48;5.92
1631;-0.15;-0.04;0.89;-5.62;20.02;6.65
1632;-0.16;-0.07;0.91;-4.58;19.04;7.81
1633;-0.15;-0.07;0.92;-4.33;18.31;9.22
1634;-0.16;-0.07;0.93;-4.21;17.27;10.38
1635;-0.17;-0.06;0.93;-3.91;15.69;10.62
1636;-0.19;-0.06;0.93;-2.69;14.22;9.95
1637;-0.20;-0.06;0.91;-0.79;12.57;9.28
1638;-0.21;-0.08;0.89;1.10;11.05;8.79
1639;-0.21;-0.11;0.88;2.62;10.07;8.54
1640;-0.22;-0.15;0.90;2.38;10.31;8.91
1641;-0.22;-0.18;0.93;1.34;12.63;10.01
1642;-0.22;-0.22;0.95;-0.67;16.85;11.78
1643;-0.20;-0.23;0.96;-3.91;22.03;13.55
1644;-0.20;-0.20;0.95;-8.18;27.16;13.98
1645;-0.21;-0.13;0.94;-10.99;30.64;12.21
1646;-0.24;-0.08;0.94;-9.77;32.23;8.18
1647;-0.28;-0.06;0.95;-5.00;33.14;4.33
1648;-0.30;-0.07;0.99;1.34;35.89;1.28
1649;-0.30;-0.12;1.04;8.73;39.37;0.98
1650;-0.29;-0.22;1.11;14.59;43.88;2.69
1651;-0.26;-0.33;1.16;15.69;49.38;6.04
1652;-0.27;-0.36;1.21;8.79;57.62;1.89
1653;-0.25;-0.39;1.24;-2.50;63.72;7.14
1654;-0.18;-0.19;1.30;-11.96;64.94;11.54
1655;-0.23;-0.53;1.30;-11.54;49.87;-6.10
1656;-0.21;-0.04;1.40;-23.32;37.29;-33.94
1657;-0.04;0.07;1.49;-19.04;27.04;15.01
1658;0.07;-0.06;1.54;5.80;14.40;28.63
1659;-0.12;-0.20;1.54;25.39;-6.23;-1.65
1660;-0.21;-0.30;1.55;31.49;-15.69;-8.18
1661;-0.20;-0.36;1.54;27.83;-15.38;-0.92
1662;-0.24;-0.40;1.50;20.51;-14.04;0.37
1663;-0.28;-0.38;1.45;9.34;-10.31;0.31
1664;-0.25;-0.32;1.40;-3.48;-3.30;4.76
1665;-0.23;-0.24;1.34;-13.67;1.89;5.98
1666;-0.23;-0.18;1.29;-18.43;2.26;5.55
1667;-0.24;-0.14;1.24;-18.62;0.00;5.98
1668;-0.25;-0.10;1.21;-15.87;-0.37;7.26
1669;-0.24;-0.08;1.18;-10.99;0.67;7.93
1670;-0.22;-0.06;1.18;-4.76;1.46;7.87
1671;-0.17;-0.06;1.18;3.72;-0.37;6.84
1672;-0.17;-0.13;1.17;13.06;-4.88;3.36
1673;-0.18;-0.17;1.16;17.94;-9.28;0.67
1674;-0.17;-0.18;1.14;18.74;-12.70;-1.77
1675;-0.17;-0.19;1.13;18.74;-15.69;-3.30
1676;-0.18;-0.20;1.11;18.62;-18.25;-3.30
1677;-0.17;-0.20;1.10;18.13;-20.02;-2.69
1678;-0.18;-0.22;1.09;17.21;-21.18;-2.50
1679;-0.16;-0.23;1.08;15.14;-21.00;-2.62
1680;-0.26;-0.28;1.05;11.29;-18.07;-0.98
1681;-0.09;-0.15;1.03;5.55;-11.54;-2.62
1682;-0.23;-0.20;1.01;6.59;-17.58;-5.07
1683;-0.17;-0.16;0.99;7.39;-17.58;-4.82
1684;-0.18;-0.15;0.97;8.97;-19.04;-5.19
1685;-0.18;-0.15;0.96;11.47;-19.10;-7.51
1686;-0.18;-0.16;0.95;14.40;-19.47;-8.12
1687;-0.17;-0.19;0.94;17.46;-20.02;-7.87
1688;-0.16;-0.21;0.93;17.64;-19.23;-8.12
1689;-0.16;-0.23;0.91;15.20;-17.58;-8.73
1690;-0.16;-0.22;0.90;10.01;-15.63;-7.63
1691;-0.14;-0.19;0.89;4.21;-13.85;-5.31
1692;-0.13;-0.16;0.88;-0.55;-11.96;-3.91
1693;-0.12;-0.11;0.87;-2.08;-10.80;-3.72
1694;-0.12;-0.07;0.87;-0.98;-10.74;-4.21
1695;-0.12;-0.06;0.86;3.60;-11.17;-5.00
1696;-0.12;-0.09;0.86;9.52;-11.41;-6.10
1697;-0.13;-0.11;0.86;14.10;-11.35;-7.26
1698;-0.13;-0.14;0.86;16.97;-10.62;-8.06
1699;-0.14;-0.17;0.85;16.97;-9.46;-8.06
1700;-0.15;-0.18;0.85;14.04;-7.87;-7.57
1701;-0.15;-0.19;0.85;10.13;-6.23;-7.08
1702;-0.16;-0.19;0.84;5.86;-4.76;-6.16
1703;-0.16;-0.19;0.83;1.34;-3.05;-4.82
1704;-0.14;-0.15;0.82;-2.69;-1.34;-4.09
1705;-0.14;-0.13;0.81;-5.00;-0.55;-3.85
1706;-0.14;-0.10;0.81;-5.13;-0.61;-4.33
1707;-0.15;-0.07;0.81;-3.05;-1.04;-4.76
1708;-0.16;-0.08;0.80;0.67;-0.98;-4.94
1709;-0.16;-0.10;0.81;3.72;-0.67;-4.94
1710;-0.17;-0.12;0.82;5.37;0.43;-4.64
1711;-0.18;-0.14;0.83;4.76;2.56;-4.46
1712;-0.19;-0.14;0.84;2.26;5.19;-3.66
1713;-0.20;-0.14;0.86;-0.37;8.12;-2.01
1714;-0.20;-0.13;0.87;-3.60;11.35;0.18
1715;-0.20;-0.11;0.89;-6.04;14.22;2.14
1716;-0.20;-0.09;0.91;-6.84;16.42;3.60
1717;-0.20;-0.10;0.93;-5.49;17.58;4.58
1718;-0.20;-0.10;0.96;-3.48;18.43;5.00
1719;-0.20;-0.12;0.98;-0.67;19.04;5.19
1720;-0.21;-0.15;1.00;1.59;19.84;5.37
1721;-0.21;-0.16;1.03;2.87;20.26;5.55
1722;-0.21;-0.19;1.05;2.93;20.32;5.92
1723;-0.21;-0.19;1.06;1.65;20.02;6.35
1724;-0.21;-0.20;1.08;0.18;19.53;6.53
1725;-0.16;-0.15;1.13;-0.85;18.49;6.84
1726;-0.12;-0.12;1.19;1.59;13.00;6.16
1727;-0.12;-0.19;1.21;8.79;3.85;3.60
1728;-0.16;-0.26;1.22;13.67;-3.36;1.10
1729;-0.18;-0.26;1.20;11.72;-6.71;-0.61
1730;-0.19;-0.27;1.18;6.53;-7.93;-1.46
1731;-0.20;-0.22;1.16;1.28;-7.20;-1.89
1732;-0.20;-0.19;1.12;-1.71;-6.59;-2.81
1733;-0.21;-0.17;1.09;-2.32;-5.92;-3.42
1734;-0.22;-0.17;1.06;-1.59;-5.25;-3.72
1735;-0.23;-0.17;1.03;-1.83;-4.09;-3.36
1736;-0.23;-0.16;1.02;-2.32;-2.26;-2.26
1737;-0.23;-0.16;1.00;-2.50;-0.79;-0.55
1738;-0.22;-0.15;1.00;-2.32;0.98;0.67
1739;-0.21;-0.14;0.99;-1.83;2.87;1.16
1740;-0.19;-0.13;0.99;0.00;3.78;0.98
1741;-0.19;-0.14;0.98;2.75;3.54;0.00
1742;-0.18;-0.15;0.98;5.25;2.81;-1.22
1743;-0.18;-0.16;0.99;6.35;2.20;-2.32
1744;-0.18;-0.17;1.00;5.98;2.26;-2.50
1745;-0.17;-0.18;1.02;4.52;2.56;-2.14
1746;-0.16;-0.18;1.03;2.87;3.17;-1.65
1747;-0.16;-0.17;1.04;1.28;3.54;-1.10
1748;-0.16;-0.17;1.05;0.43;3.36;-0.73
1749;-0.17;-0.17;1.05;0.12;3.30;-0.55
1750;-0.17;-0.15;1.06;-0.31;3.36;-0.43
1751;-0.18;-0.14;1.08;0.24;3.48;-0.55
1752;-0.18;-0.14;1.09;1.89;3.78;-0.73
1753;-0.18;-0.17;1.09;2.93;3.54;-0.92
1754;-0.18;-0.16;1.10;2.69;3.60;-0.61
1755;-0.18;-0.15;1.10;1.59;3.60;-0.55
1756;-0.18;-0.14;1.11;1.04;2.99;-0.18
1757;-0.18;-0.14;1.11;1.59;2.20;0.49
1758;-0.18;-0.13;1.14;3.36;1.71;1.34
1759;-0.18;-0.13;1.17;6.10;0.06;1.59
1760;-0.19;-0.20;1.18;9.83;-2.14;1.34
1761;-0.19;-0.21;1.19;10.56;-3.23;2.01
1762;-0.18;-0.20;1.18;8.54;-4.39;1.53
1763;-0.17;-0.20;1.17;7.87;-6.65;0.79
1764;-0.18;-0.19;1.16;7.08;-9.89;-0.06
1765;-0.18;-0.17;1.15;6.41;-13.85;-0.79
1766;-0.19;-0.16;1.14;7.02;-17.40;-1.40
1767;-0.20;-0.16;1.13;8.67;-20.32;-1.71
1768;-0.20;-0.16;1.13;10.62;-22.52;-2.14
1769;-0.20;-0.18;1.12;12.63;-24.11;-2.50
1770;-0.20;-0.20;1.11;13.67;-25.45;-3.23
1771;-0.20;-0.21;1.09;14.65;-26.61;-4.09
1772;-0.21;-0.21;1.07;14.95;-27.65;-5.00
1773;-0.22;-0.21;1.04;14.53;-28.38;-5.74
1774;-0.22;-0.22;1.01;14.16;-29.24;-6.53
1775;-0.23;-0.21;0.98;12.70;-29.60;-6.90
1776;-0.23;-0.20;0.96;11.23;-29.97;-7.02
1777;-0.23;-0.19;0.95;10.99;-30.52;-7.14
1778;-0.24;-0.19;0.93;12.15;-30.94;-7.57
1779;-0.24;-0.19;0.91;13.43;-31.49;-8.06
1780;-0.25;-0.20;0.89;14.10;-31.98;-9.03
1781;-0.25;-0.21;0.86;14.16;-32.10;-9.22
1782;-0.25;-0.21;0.84;13.24;-31.74;-9.28
1783;-0.24;-0.21;0.82;11.23;-30.70;-9.70
1784;-0.31;-0.20;0.80;9.22;-31.07;-9.70
1785;-0.40;-0.35;0.76;5.62;-18.55;7.51
1786;-0.09;-0.15;0.67;-7.75;-3.30;6.29
1787;-0.35;-0.21;0.65;-13.31;-7.45;4.15
1788;-0.27;-0.06;0.65;-21.06;1.71;7.26
1789;-0.16;0.06;0.64;-23.19;12.08;7.69
1790;-0.12;0.07;0.65;-9.83;8.67;4.58
1791;-0.19;-0.01;0.66;6.59;1.04;-2.93
1792;-0.18;-0.09;0.67;17.40;-2.75;-5.43
1793;-0.16;-0.12;0.69;20.63;-5.00;-6.53
1794;-0.15;-0.10;0.71;19.65;-5.68;-7.02
1795;-0.11;-0.09;0.73;18.92;-5.37;-6.47
1796;-0.15;-0.14;0.75;19.47;-5.13;-5.80
1797;-0.15;-0.16;0.75;17.82;-2.75;-4.64
1798;-0.18;-0.17;0.76;14.10;2.93;-3.30
1799;-0.17;-0.17;0.76;8.97;10.13;0.67
1800;-0.16;-0.19;0.77;4.21;16.42;5.25
1801;-0.16;-0.18;0.78;-2.01;21.91;7.57
1802;-0.16;-0.16;0.80;-7.32;26.86;9.64
1803;-0.15;-0.14;0.81;-10.19;30.52;12.51
1804;-0.14;-0.13;0.83;-11.11;32.10;14.83
1805;-0.13;-0.13;0.83;-11.17;32.59;15.81
1806;-0.14;-0.13;0.83;-11.23;32.53;16.30
1807;-0.15;-0.13;0.83;-11.84;31.92;16.60
1808;-0.16;-0.08;0.83;-11.90;31.19;16.36
1809;-0.19;-0.07;0.83;-9.89;30.64;14.95
1810;-0.22;-0.09;0.83;-6.59;30.21;13.12
1811;-0.24;-0.10;0.86;-2.87;31.13;11.96
1812;-0.23;-0.15;0.91;0.37;33.08;11.90
1813;-0.21;-0.21;0.94;1.95;36.01;13.43
1814;-0.21;-0.29;0.97;-0.12;39.61;15.81
1815;-0.19;-0.32;1.00;-7.45;42.79;18.49
1816;-0.18;-0.30;1.01;-17.27;45.23;20.57
1817;-0.19;-0.27;1.02;-25.94;46.69;21.30
1818;-0.21;-0.23;1.01;-32.65;47.61;21.67
1819;-0.22;-0.15;1.01;-36.74;47.97;21.00
1820;-0.24;-0.08;1.03;-35.77;47.85;17.82
1821;-0.26;-0.04;1.06;-28.93;47.18;13.24
1822;-0.26;-0.06;1.11;-18.74;47.49;8.67
1823;-0.26;-0.10;1.17;-8.67;49.32;5.13
1824;-0.24;-0.16;1.23;-1.04;52.00;3.30
1825;-0.21;-0.21;1.27;2.08;55.91;2.56
1826;-0.21;-0.23;1.31;1.53;58.35;2.26
1827;-0.07;-0.49;1.28;-1.16;55.54;-10.01
1828;-0.14;0.05;1.38;-9.40;47.00;-17.70
1829;0.08;-0.16;1.37;1.95;26.73;33.87
1830;-0.10;-0.27;1.40;6.10;10.01;11.05
1831;-0.24;-0.20;1.43;-2.38;12.51;-7.57
1832;-0.09;-0.25;1.49;-5.62;17.70;-8.36
1833;-0.16;-0.18;1.52;-6.53;12.57;-14.10
1834;-0.14;-0.24;1.53;-0.85;5.43;-5.37
1835;-0.13;-0.24;1.51;4.33;-1.10;3.85
1836;-0.14;-0.27;1.48;6.90;-4.33;7.75
1837;-0.14;-0.27;1.44;5.86;-4.09;5.74
1838;-0.15;-0.24;1.42;3.17;-2.62;0.73
1839;-0.18;-0.21;1.39;2.38;-3.78;-0.12
1840;-0.13;-0.19;1.35;4.46;-5.49;4.46
1841;-0.14;-0.20;1.30;7.39;-8.85;5.98
1842;-0.12;-0.15;1.27;9.52;-13.49;4.58
1843;-0.09;-0.19;1.22;11.35;-18.74;2.69
1844;-0.12;-0.18;1.18;10.31;-22.89;-10.01
1845;-0.15;-0.17;1.15;7.87;-26.43;-16.97
1846;-0.15;-0.14;1.12;5.55;-28.26;-18.07
1847;-0.16;-0.10;1.10;4.64;-29.97;-15.20
1848;-0.15;-0.10;1.08;6.84;-30.70;-10.99
1849;-0.14;-0.10;1.07;10.80;-32.23;-8.36
1850;-0.16;-0.14;1.06;15.93;-33.75;-7.14
1851;-0.16;-0.17;1.05;18.07;-32.65;-5.68
1852;-0.13;-0.19;1.03;17.46;-31.98;-5.43
1853;-0.14;-0.18;1.02;15.50;-34.30;-7.57
1854;-0.16;-0.19;1.00;13.00;-35.16;-10.68
1855;-0.15;-0.18;0.98;9.58;-34.18;-12.94
1856;-0.15;-0.16;0.96;7.26;-33.26;-14.47
1857;-0.14;-0.12;0.95;5.92;-32.59;-14.59
1858;-0.13;-0.11;0.94;6.90;-32.59;-13.12
1859;-0.13;-0.11;0.93;9.46;-32.47;-11.60
1860;-0.13;-0.11;0.93;11.78;-32.41;-10.07
1861;-0.14;-0.12;0.92;13.37;-32.23;-8.97
1862;-0.14;-0.14;0.90;14.47;-31.80;-8.85
1863;-0.16;-0.15;0.89;14.16;-31.13;-9.28
1864;-0.16;-0.16;0.87;11.72;-29.85;-9.28
1865;-0.17;-0.17;0.87;8.48;-27.71;-8.73
1866;-0.17;-0.16;0.86;4.64;-25.15;-8.36
1867;-0.17;-0.16;0.85;1.22;-22.40;-7.63
1868;-0.17;-0.15;0.85;-1.77;-19.41;-6.41
1869;-0.17;-0.14;0.85;-4.03;-16.66;-5.25
1870;-0.16;-0.11;0.84;-5.31;-14.10;-4.70
1871;-0.16;-0.10;0.83;-5.13;-12.08;-4.64
1872;-0.16;-0.08;0.83;-3.60;-10.44;-5.00
1873;-0.17;-0.07;0.82;-1.40;-9.40;-5.86
