Index;ax;ay;az;gx;gy;gz
1442;-0.14;0.08;1.03;4.88;0.85;-0.12
1443;-0.14;0.10;1.02;4.58;1.40;-0.31
1444;-0.15;0.11;1.01;5.19;1.71;-0.85
1445;-0.16;0.13;1.01;6.04;1.77;-1.59
1446;-0.16;0.15;1.00;7.39;1.46;-2.81
1447;-0.17;0.16;1.00;9.77;0.92;-3.54
1448;-0.19;0.15;0.99;13.12;0.37;-3.85
1449;-0.21;0.14;1.00;15.63;0.31;-3.72
1450;-0.19;0.17;0.99;15.75;-0.49;-1.34
1451;-0.21;0.15;0.99;15.81;-1.40;1.89
1452;-0.23;0.17;0.99;12.33;-1.59;5.31
1453;-0.24;0.19;0.99;8.42;-1.65;8.97
1454;-0.24;0.21;0.99;4.70;-1.77;13.43
1455;-0.23;0.23;0.98;2.62;-2.14;17.09
1456;-0.23;0.25;0.97;1.95;-2.20;20.02
1457;-0.23;0.26;0.96;2.26;-2.69;22.09
1458;-0.22;0.26;0.95;3.72;-3.54;22.95
1459;-0.22;0.26;0.94;6.59;-4.94;23.25
1460;-0.23;0.22;0.94;10.68;-6.10;24.29
1461;-0.24;0.18;0.95;13.61;-6.04;26.92
1462;-0.23;0.15;0.96;15.81;-5.00;30.33
1463;-0.22;0.09;0.96;16.54;-2.26;35.40
1464;-0.21;0.04;0.99;14.71;1.71;41.02
1465;-0.19;0.00;1.01;11.47;6.77;46.81
1466;-0.16;-0.03;1.02;7.26;12.15;53.59
1467;-0.14;-0.05;1.03;2.87;16.11;59.27
1468;-0.12;-0.06;1.04;-1.53;18.68;63.54
1469;-0.11;-0.06;1.04;-5.00;19.59;66.47
1470;-0.10;-0.04;1.04;-7.14;18.86;68.48
1471;-0.08;-0.03;1.05;-7.02;15.93;69.34
1472;-0.08;-0.04;1.05;-4.82;11.54;69.21
1473;-0.07;-0.06;1.07;-1.34;7.14;67.99
1474;-0.07;-0.11;1.08;2.69;3.60;65.37
1475;-0.06;-0.15;1.09;5.49;1.65;62.87
1476;-0.05;-0.20;1.10;6.59;0.73;60.67
1477;-0.04;-0.23;1.10;6.04;1.34;59.39
1478;-0.02;-0.24;1.10;4.94;1.40;57.50
1479;-0.02;-0.28;1.09;4.09;1.53;54.93
1480;-0.01;-0.29;1.09;2.75;2.14;52.06
1481;0.00;-0.32;1.10;1.46;2.75;49.07
1482;0.01;-0.36;1.11;0.61;3.23;46.88
1483;0.03;-0.38;1.11;-0.67;3.85;44.80
1484;0.04;-0.40;1.10;-3.11;4.21;42.24
1485;0.05;-0.40;1.09;-5.74;3.78;38.64
1486;0.05;-0.38;1.08;-7.51;2.44;34.24
1487;0.05;-0.35;1.06;-8.24;0.55;28.44
1488;0.04;-0.33;1.05;-6.96;-1.95;22.71
1489;0.04;-0.32;1.04;-4.15;-4.88;16.85
1490;0.02;-0.31;1.02;-0.92;-7.93;9.46
1491;0.01;-0.32;1.01;1.46;-9.58;1.71
1492;0.00;-0.31;1.00;2.44;-10.25;-4.52
1493;-0.01;-0.29;0.99;3.36;-10.07;-9.95
1494;-0.02;-0.28;0.99;4.52;-9.22;-14.77
1495;-0.03;-0.28;0.99;5.92;-7.93;-18.68
1496;-0.04;-0.29;0.99;6.77;-6.04;-21.42
1497;-0.04;-0.29;1.00;6.35;-3.91;-23.32
1498;-0.03;-0.29;1.01;4.03;-0.98;-25.09
1499;-0.03;-0.28;1.01;1.65;2.20;-27.34
1500;-0.02;-0.24;1.01;-0.67;4.64;-30.40
1501;-0.02;-0.20;1.02;-1.95;6.47;-34.61
1502;-0.01;-0.17;1.02;-1.10;6.53;-38.94
1503;-0.01;-0.16;1.03;0.98;5.07;-44.43
1504;-0.02;-0.17;1.04;3.60;3.60;-49.13
1505;-0.02;-0.17;1.05;4.33;2.50;-52.00
1506;-0.02;-0.18;1.06;3.97;1.46;-55.54
1507;-0.04;-0.17;1.06;2.50;0.49;-59.27
1508;-0.04;-0.17;1.06;0.55;0.37;-61.52
1509;-0.08;-0.14;1.04;-1.04;-1.59;-64.82
1510;-0.13;-0.15;1.03;-1.95;-2.44;-66.71
1511;-0.14;-0.16;1.02;-3.48;-1.83;-65.49
1512;-0.14;-0.13;1.02;-4.82;-2.20;-63.35
1513;-0.13;-0.12;1.03;-4.76;-3.36;-63.05
1514;-0.14;-0.11;1.03;-4.39;-2.81;-63.60
1515;-0.12;-0.07;1.03;-4.70;-1.65;-63.42
1516;-0.13;-0.03;1.02;-4.46;-1.95;-64.03
1517;-0.15;-0.01;1.02;-4.46;-2.20;-66.04
1518;-0.18;0.02;1.02;-5.25;-1.83;-68.79
1519;-0.19;0.07;1.02;-5.92;-0.37;-69.03
1520;-0.21;0.07;1.02;-4.21;0.55;-69.15
1521;-0.21;0.07;1.02;-2.62;1.83;-69.15
1522;-0.22;0.05;1.02;-2.20;2.26;-70.37
1523;-0.22;0.05;1.02;-4.52;2.99;-70.25
1524;-0.21;0.09;1.01;-9.09;2.99;-68.97
1525;-0.20;0.15;1.01;-12.94;1.04;-68.36
1526;-0.18;0.22;1.00;-14.47;-1.59;-68.36
1527;-0.18;0.28;0.99;-13.73;-4.52;-68.85
1528;-0.17;0.31;0.99;-9.83;-6.29;-69.89
1529;-0.20;0.30;0.99;-4.52;-8.24;-71.41
1530;-0.20;0.30;1.00;-1.83;-7.45;-70.43
1531;-0.19;0.29;1.00;-0.43;-6.59;-66.77
1532;-0.18;0.30;1.01;-0.55;-5.98;-63.84
1533;-0.18;0.31;1.00;-1.46;-5.43;-61.16
1534;-0.17;0.34;0.99;-2.26;-4.88;-57.98
1535;-0.16;0.38;0.98;-2.99;-4.52;-54.69
1536;-0.14;0.42;0.97;-2.62;-4.64;-51.39
1537;-0.15;0.46;0.96;-1.10;-5.07;-49.50
1538;-0.15;0.49;0.95;1.28;-5.55;-47.73
1539;-0.15;0.50;0.95;4.46;-5.68;-44.98
1540;-0.14;0.50;0.95;8.67;-5.74;-42.05
1541;-0.17;0.47;0.95;13.06;-5.86;-38.76
1542;-0.17;0.44;0.96;15.14;-4.94;-33.02
1543;-0.16;0.42;0.96;14.34;-3.91;-25.15
1544;-0.17;0.39;0.96;11.41;-2.93;-17.64
1545;-0.16;0.38;0.96;7.26;-2.56;-9.40
1546;-0.16;0.37;0.95;3.48;-2.08;-2.81
1547;-0.17;0.36;0.96;0.92;-2.62;3.85
1548;-0.18;0.34;0.96;-0.06;-3.11;11.35
1549;-0.18;0.31;0.96;-0.18;-3.30;18.49
1550;-0.18;0.27;0.98;-0.43;-2.69;24.66
1551;-0.17;0.25;0.99;-0.79;-1.40;29.72
1552;-0.16;0.24;1.01;-0.43;0.49;33.57
1553;-0.14;0.22;1.02;0.92;2.44;36.07
1554;-0.13;0.21;1.03;2.99;4.09;37.23
1555;-0.13;0.19;1.03;5.62;4.94;37.60
1556;-0.12;0.17;1.03;8.42;4.88;37.54
1557;-0.13;0.14;1.04;10.93;4.33;37.11
1558;-0.13;0.12;1.04;12.82;3.48;37.11
1559;-0.13;0.09;1.04;14.40;2.14;37.05
1560;-0.13;0.06;1.05;15.50;0.31;37.23
1561;-0.13;0.03;1.04;16.17;-1.28;38.21
1562;-0.14;0.00;1.03;15.87;-2.87;38.39
1563;-0.15;-0.01;1.02;14.16;-3.78;39.12
1564;-0.15;-0.02;1.02;11.66;-4.21;40.53
1565;-0.14;-0.01;1.02;8.97;-3.85;42.72
1566;-0.13;-0.02;1.02;7.08;-2.69;44.62
1567;-0.14;-0.02;1.04;6.47;-0.85;44.37
1568;-0.13;-0.02;1.05;7.32;1.22;44.80
1569;-0.12;-0.03;1.05;9.16;3.42;44.92
1570;-0.10;-0.06;1.05;11.17;5.49;44.01
1571;-0.11;-0.08;1.05;11.11;6.96;40.04
1572;-0.10;-0.08;1.05;9.89;8.36;36.44
1573;-0.10;-0.07;1.04;9.64;9.03;32.71
1574;-0.12;-0.06;1.03;9.83;9.16;28.56
1575;-0.12;-0.02;1.01;10.31;8.91;24.17
1576;-0.11;-0.01;1.02;12.27;7.57;20.81
1577;-0.11;0.00;1.01;16.30;5.19;17.70
1578;-0.11;-0.04;1.02;21.48;2.50;14.89
1579;-0.11;-0.08;1.03;25.27;-0.18;12.76
1580;-0.12;-0.14;1.02;27.34;-3.05;12.63
1581;-0.13;-0.18;1.01;24.72;-4.21;15.20
1582;-0.13;-0.19;1.01;17.94;-4.70;18.86
1583;-0.15;-0.18;1.01;10.01;-5.62;22.03
1584;-0.15;-0.17;0.99;1.65;-5.62;24.90
1585;-0.17;-0.15;1.00;-5.62;-5.13;27.40
1586;-0.15;-0.12;1.01;-11.05;-4.88;28.75
1587;-0.12;-0.09;1.03;-12.51;-4.58;26.67
1588;-0.11;-0.07;1.04;-9.03;-3.91;20.20
1589;-0.11;-0.07;1.05;-1.16;-2.69;12.02
1590;-0.10;-0.09;1.05;7.93;-1.28;3.17
1591;-0.11;-0.13;1.05;17.76;-0.67;-4.15
1592;-0.12;-0.18;1.04;24.54;-0.98;-9.34
1593;-0.13;-0.24;1.03;26.98;-2.20;-12.27
1594;-0.13;-0.28;1.03;23.93;-3.78;-12.08
1595;-0.14;-0.29;1.03;16.30;-5.43;-9.83
1596;-0.15;-0.29;1.04;7.26;-7.45;-6.71
1597;-0.17;-0.26;1.04;-1.40;-9.03;-3.60
1598;-0.18;-0.21;1.04;-8.48;-9.46;-1.04
1599;-0.19;-0.17;1.03;-13.18;-8.97;0.55
1600;-0.19;-0.12;1.02;-15.20;-7.26;0.79
1601;-0.20;-0.06;1.01;-15.14;-5.19;-0.49
1602;-0.20;-0.02;1.00;-12.70;-3.11;-3.17
1603;-0.19;0.03;0.99;-8.79;-0.98;-7.20
1604;-0.17;0.08;0.98;-3.85;1.22;-10.50
1605;-0.17;0.08;0.97;2.38;2.44;-12.08
1606;-0.17;0.08;0.97;7.63;3.36;-12.27
1607;-0.17;0.09;0.96;10.25;3.66;-11.11
1608;-0.18;0.09;0.95;10.19;3.48;-8.67
1609;-0.20;0.11;0.94;7.14;3.30;-5.55
1610;-0.20;0.12;0.95;2.56;3.30;-2.14
1611;-0.21;0.14;0.96;-1.10;3.60;2.20
1612;-0.20;0.14;0.98;-2.50;3.91;5.86
1613;-0.19;0.12;0.99;-1.53;4.88;8.61
1614;-0.18;0.09;1.00;-0.12;5.98;10.19
1615;-0.17;0.06;1.01;1.59;6.90;9.64
1616;-0.16;0.02;1.02;3.78;7.45;8.48
1617;-0.16;-0.00;1.03;5.86;8.12;7.08
1618;-0.14;-0.03;1.04;8.54;8.97;5.43
1619;-0.14;-0.04;1.05;11.17;9.03;3.78
1620;-0.13;-0.08;1.06;13.67;8.12;1.83
1621;-0.13;-0.11;1.07;15.20;6.41;0.85
1622;-0.13;-0.14;1.07;14.59;4.21;0.79
1623;-0.13;-0.17;1.07;12.02;1.40;2.20
1624;-0.13;-0.20;1.08;7.63;-1.28;4.88
1625;-0.13;-0.18;1.08;1.77;-3.48;7.93
1626;-0.12;-0.16;1.08;-3.78;-5.07;9.77
1627;-0.13;-0.14;1.07;-8.42;-6.77;8.79
1628;-0.13;-0.11;1.08;-11.11;-9.09;4.94
1629;-0.14;-0.10;1.07;-10.50;-11.23;0.00
1630;-0.15;-0.09;1.06;-7.75;-12.63;-4.52
1631;-0.16;-0.07;1.05;-4.52;-12.94;-8.54
1632;-0.17;-0.09;1.03;-1.16;-12.15;-11.90
1633;-0.17;-0.08;1.03;0.06;-10.31;-13.79
1634;-0.16;-0.05;1.02;0.43;-8.79;-14.47
1635;-0.16;-0.05;1.02;0.49;-7.45;-14.89
1636;-0.16;-0.04;1.01;0.24;-5.80;-14.77
1637;-0.16;-0.01;1.00;-0.24;-4.39;-14.16
1638;-0.16;0.01;1.00;-0.49;-3.48;-13.31
1639;-0.17;0.03;1.00;0.31;-3.36;-12.45
1640;-0.18;0.03;1.00;1.77;-3.60;-11.72
1641;-0.19;0.03;1.00;2.50;-2.99;-11.11
1642;-0.19;0.03;1.00;2.75;-1.34;-10.62
1643;-0.19;0.02;1.00;2.38;0.79;-9.40
1644;-0.18;0.02;1.00;0.73;3.17;-7.87
1645;-0.18;0.03;1.00;-1.22;5.37;-6.35
1646;-0.17;0.03;1.01;-2.69;6.90;-5.00
1647;-0.17;0.05;1.01;-3.42;7.87;-4.27
1648;-0.17;0.04;1.01;-2.87;7.87;-3.97
1649;-0.17;0.06;1.01;-2.32;6.96;-3.66
1650;-0.17;0.06;1.01;-1.10;5.25;-3.78
1651;-0.17;0.06;1.01;0.79;3.60;-2.99
1652;-0.17;0.05;1.01;3.66;1.83;-1.71
1653;-0.18;0.02;1.01;5.25;0.49;-0.43
1654;-0.18;-0.00;1.01;5.07;0.00;0.85
1655;-0.18;-0.01;1.01;2.87;0.06;0.49
1656;-0.19;0.00;1.01;0.73;0.67;-0.49
1657;-0.19;0.01;1.01;-0.24;0.73;-0.67
1658;-0.19;0.01;1.00;0.85;0.24;-0.73
1659;-0.18;0.00;1.01;1.59;0.00;-0.92
1660;-0.19;-0.01;1.01;1.83;-0.06;-0.98
1661;-0.18;-0.01;1.01;1.22;0.49;-0.06
1662;-0.17;0.00;1.02;-0.37;1.04;1.46
1663;-0.16;0.02;1.02;-1.04;1.40;3.23
1664;-0.16;0.03;1.02;-0.31;1.46;4.27
1665;-0.15;0.02;1.02;0.67;1.10;4.39
1666;-0.16;0.02;1.02;1.65;0.67;3.85
1667;-0.15;0.02;1.01;1.95;0.18;3.42
1668;-0.16;0.03;1.01;2.32;-0.06;2.87
1669;-0.16;0.03;1.00;2.75;-0.18;2.44
1670;-0.17;0.01;1.00;3.48;-0.18;2.44
1671;-0.17;0.01;1.01;3.91;0.06;2.38
1672;-0.17;0.00;1.01;4.03;0.98;2.08
1673;-0.17;-0.00;1.01;4.03;1.77;1.71
1674;-0.17;-0.01;1.01;4.03;2.01;1.34
1675;-0.16;-0.00;1.02;3.78;2.26;1.34
1676;-0.15;0.00;1.03;3.30;2.38;0.98
1677;-0.16;-0.00;1.02;3.23;2.32;0.49
1678;-0.15;-0.00;1.02;3.60;2.08;-0.12
1679;-0.16;0.00;1.02;3.60;1.53;-0.43
1680;-0.16;-0.00;1.02;3.30;1.04;-0.49
1681;-0.16;-0.00;1.02;2.75;0.31;-0.55
1682;-0.16;0.01;1.02;2.26;-0.18;-1.16
1683;-0.16;0.03;1.02;2.38;-0.31;-2.14
1684;-0.16;0.05;1.03;3.91;-0.55;-3.30
1685;-0.16;0.08;1.03;5.80;-0.85;-3.97
1686;-0.17;0.10;1.02;7.39;-1.10;-4.64
1687;-0.19;0.13;1.01;8.42;-1.53;-5.68
1688;-0.20;0.16;0.99;9.28;-2.32;-6.65
1689;-0.21;0.19;0.97;10.99;-3.30;-7.57
1690;-0.24;0.21;0.97;13.24;-4.09;-8.00
1691;-0.24;0.22;0.96;15.93;-4.39;-7.81
1692;-0.27;0.16;0.95;19.10;-3.30;-6.65
1693;-0.28;0.20;0.95;18.49;-0.61;-3.23
1694;-0.29;0.15;0.95;15.63;1.83;3.48
1695;-0.29;0.19;0.96;9.52;5.31;11.41
1696;-0.29;0.17;0.96;4.88;8.42;18.07
1697;-0.28;0.20;0.97;0.79;10.86;25.45
1698;-0.26;0.22;0.97;-1.65;12.33;31.68
1699;-0.26;0.21;0.97;-2.20;12.27;37.35
1700;-0.24;0.24;0.96;-2.99;11.96;42.05
1701;-0.21;0.25;0.97;-1.89;11.54;45.23
1702;-0.21;0.24;0.98;1.95;10.93;47.12
1703;-0.20;0.21;1.00;6.23;10.80;49.07
1704;-0.20;0.15;1.03;10.01;11.60;51.76
1705;-0.21;0.11;1.06;10.93;13.85;55.18
1706;-0.20;0.07;1.07;8.79;17.03;58.65
1707;-0.19;0.06;1.07;4.09;19.96;62.38
1708;-0.16;0.06;1.06;-0.79;21.12;66.35
1709;-0.14;0.06;1.06;-4.27;19.53;69.09
1710;-0.12;0.05;1.05;-5.55;17.09;70.98
1711;-0.12;0.06;1.04;-5.55;13.43;72.20
1712;-0.11;0.06;1.04;-4.03;9.40;72.33
1713;-0.10;0.02;1.05;-0.79;4.21;71.23
1714;-0.10;-0.02;1.06;3.23;0.18;70.31
1715;-0.10;-0.05;1.06;6.29;-2.62;68.66
1716;-0.10;-0.11;1.06;7.93;-3.91;66.83
1717;-0.08;-0.16;1.06;7.39;-3.11;66.65
1718;-0.06;-0.20;1.06;5.49;-1.77;67.57
1719;-0.05;-0.23;1.06;2.93;0.18;68.97
1720;-0.03;-0.26;1.05;0.24;2.32;70.19
1721;-0.01;-0.28;1.05;-2.50;4.21;70.43
1722;0.02;-0.31;1.06;-4.15;5.37;69.09
1723;0.03;-0.34;1.08;-4.94;6.16;66.22
1724;0.05;-0.38;1.09;-4.70;7.02;62.62
1725;0.07;-0.42;1.10;-4.58;7.87;58.65
1726;0.11;-0.45;1.12;-4.39;9.09;55.05
1727;0.13;-0.47;1.13;-4.09;9.09;49.50
1728;0.15;-0.48;1.13;-3.97;7.93;41.87
1729;0.16;-0.47;1.12;-4.03;6.53;33.26
1730;0.16;-0.46;1.11;-3.48;4.15;24.66
1731;0.17;-0.44;1.08;-2.50;1.04;17.21
1732;0.17;-0.43;1.06;-0.24;-3.54;9.70
1733;0.16;-0.42;1.04;1.53;-8.61;1.89
1734;0.14;-0.41;1.02;2.62;-13.67;-4.64
1735;0.11;-0.40;1.01;3.05;-17.21;-10.50
1736;0.10;-0.39;1.01;2.93;-18.74;-15.69
1737;0.09;-0.38;1.01;2.87;-18.43;-20.51
1738;0.08;-0.36;1.01;2.99;-16.54;-25.57
1739;0.07;-0.34;1.00;3.17;-13.73;-31.07
1740;0.06;-0.31;1.00;4.03;-11.05;-36.38
1741;0.04;-0.28;0.99;5.31;-8.48;-41.63
1742;0.03;-0.27;0.99;6.65;-6.35;-46.33
1743;0.01;-0.25;1.00;6.77;-4.82;-50.17
1744;0.00;-0.22;1.00;5.80;-3.17;-53.41
1745;-0.02;-0.20;1.01;4.82;-1.71;-58.17
1746;-0.04;-0.16;1.04;2.87;0.18;-62.68
1747;-0.03;-0.13;1.05;2.44;2.08;-65.31
1748;-0.03;-0.12;1.07;3.85;2.69;-68.30
1749;-0.03;-0.11;1.07;5.13;2.32;-71.84
1750;-0.05;-0.12;1.07;5.62;1.10;-75.81
1751;-0.06;-0.10;1.07;3.91;-0.55;-77.15
1752;-0.09;-0.09;1.08;2.81;-2.50;-78.06
1753;-0.11;-0.08;1.09;2.56;-4.33;-80.32
1754;-0.17;-0.09;1.08;2.99;-5.62;-85.21
1755;-0.18;-0.08;1.08;1.83;-4.88;-86.98
1756;-0.18;-0.08;1.07;0.43;-4.27;-86.12
1757;-0.22;-0.09;1.05;-0.85;-5.13;-86.49
1758;-0.23;-0.07;1.02;-3.54;-5.49;-87.65
1759;-0.26;-0.04;0.99;-6.10;-6.90;-89.23
1760;-0.27;-0.00;0.97;-8.06;-8.48;-90.64
1761;-0.31;0.03;0.95;-8.79;-10.01;-92.41
1762;-0.30;0.08;0.95;-9.34;-9.22;-91.80
1763;-0.26;0.13;0.95;-9.03;-7.20;-89.60
1764;-0.26;0.15;0.96;-6.77;-5.80;-88.44
1765;-0.26;0.19;0.96;-5.13;-4.39;-88.62
1766;-0.24;0.24;0.97;-4.27;-2.62;-88.50
1767;-0.25;0.27;0.97;-1.65;-2.14;-88.32
1768;-0.26;0.29;0.97;0.98;-1.77;-87.34
1769;-0.26;0.30;0.97;2.56;-1.89;-84.72
1770;-0.25;0.31;0.96;2.69;-2.20;-80.81
1771;-0.25;0.31;0.96;1.10;-3.11;-77.33
1772;-0.23;0.35;0.97;-2.56;-2.81;-72.57
1773;-0.19;0.39;0.98;-5.98;-2.56;-64.94
1774;-0.19;0.43;0.97;-7.32;-3.97;-58.78
1775;-0.18;0.48;0.97;-7.63;-5.13;-54.20
1776;-0.16;0.55;0.96;-7.08;-5.62;-50.48
1777;-0.15;0.59;0.95;-4.52;-6.59;-46.81
1778;-0.16;0.61;0.94;-0.24;-8.18;-43.21
1779;-0.17;0.59;0.94;3.78;-9.09;-37.90
1780;-0.17;0.56;0.94;6.23;-8.73;-32.35
1781;-0.18;0.54;0.94;7.51;-7.39;-26.06
1782;-0.19;0.50;0.94;8.36;-5.92;-16.11
1783;-0.19;0.45;0.95;7.69;-3.85;-4.88
1784;-0.19;0.41;0.95;5.19;0.43;6.10
1785;-0.18;0.40;0.95;2.14;3.66;15.87
1786;-0.16;0.37;0.94;-0.37;5.37;25.15
1787;-0.17;0.33;0.95;-1.77;5.43;31.25
1788;-0.16;0.30;0.97;-2.75;5.13;37.17
1789;-0.15;0.28;0.98;-1.89;4.64;42.72
1790;-0.14;0.24;1.00;0.55;3.72;46.45
1791;-0.14;0.18;1.03;4.03;3.36;47.49
1792;-0.13;0.13;1.05;7.51;3.54;47.61
1793;-0.12;0.08;1.06;10.07;3.97;47.91
1794;-0.10;0.04;1.07;11.96;4.09;48.16
1795;-0.09;0.01;1.08;12.76;4.03;47.42
1796;-0.09;-0.01;1.08;12.39;2.81;46.57
1797;-0.10;-0.02;1.08;11.54;1.59;47.12
1798;-0.09;-0.05;1.07;10.74;-0.12;48.34
1799;-0.11;-0.07;1.07;9.58;-2.08;48.16
1800;-0.10;-0.08;1.07;8.18;-3.72;48.34
1801;-0.11;-0.10;1.07;7.57;-4.82;47.30
1802;-0.12;-0.11;1.06;6.47;-5.68;45.59
1803;-0.12;-0.12;1.06;5.86;-6.16;45.47
1804;-0.13;-0.12;1.05;5.31;-6.10;45.59
1805;-0.13;-0.13;1.03;4.64;-6.35;44.86
1806;-0.16;-0.12;1.02;3.85;-6.35;41.20
1807;-0.16;-0.10;1.01;3.05;-5.25;38.27
1808;-0.16;-0.09;0.99;3.48;-4.58;35.77
1809;-0.18;-0.10;0.99;5.07;-4.15;33.20
1810;-0.18;-0.11;0.99;6.90;-2.93;30.94
1811;-0.17;-0.13;0.99;8.36;-1.71;29.11
1812;-0.18;-0.15;1.00;9.03;0.12;27.10
1813;-0.17;-0.16;1.00;8.73;2.08;24.96
1814;-0.18;-0.17;0.99;7.63;3.48;22.64
1815;-0.17;-0.16;0.99;6.29;4.82;20.94
1816;-0.17;-0.15;0.98;5.43;4.52;18.31
1817;-0.18;-0.14;0.98;4.82;3.97;15.20
1818;-0.18;-0.14;0.98;4.58;3.66;11.78
1819;-0.19;-0.14;0.98;4.70;3.60;8.61
1820;-0.19;-0.14;0.99;5.07;4.09;6.35
1821;-0.18;-0.14;1.00;5.62;5.19;4.39
1822;-0.17;-0.14;1.01;5.13;6.59;2.08
1823;-0.16;-0.13;1.01;4.21;8.06;-0.12
1824;-0.16;-0.12;1.01;3.48;8.91;-1.83
1825;-0.16;-0.11;1.01;1.89;9.22;-3.42
1826;-0.16;-0.09;1.01;0.49;9.09;-4.64
1827;-0.16;-0.07;1.01;-1.04;9.16;-5.86
1828;-0.16;-0.04;1.02;-2.08;8.79;-7.45
1829;-0.15;-0.02;1.03;-2.14;7.87;-9.28
1830;-0.14;-0.02;1.04;-0.92;7.20;-11.47
1831;-0.14;-0.01;1.05;0.43;7.02;-12.70
1832;-0.12;0.00;1.05;1.40;6.65;-13.24
1833;-0.13;0.00;1.05;1.89;5.25;-15.26
1834;-0.14;0.02;1.05;1.65;5.07;-16.60
1835;-0.14;0.03;1.05;1.40;4.64;-16.05
1836;-0.14;0.04;1.04;1.65;3.36;-14.16
1837;-0.14;0.04;1.04;1.83;1.53;-13.37
1838;-0.15;0.05;1.03;1.10;0.73;-13.18
1839;-0.15;0.05;1.03;0.37;0.61;-12.08
1840;-0.16;0.05;1.03;0.24;1.10;-9.95
1841;-0.16;0.05;1.03;-0.06;1.59;-8.06
1842;-0.17;0.05;1.03;-0.31;1.89;-6.77
1843;-0.16;0.05;1.02;-0.55;2.50;-4.94
1844;-0.17;0.05;1.02;-0.92;2.08;-3.54
1845;-0.17;0.06;1.02;-1.46;0.55;-2.20
1846;-0.16;0.08;1.02;-1.16;-1.28;-0.98
1847;-0.17;0.08;1.02;0.24;-3.66;-0.67
1848;-0.18;0.07;1.02;2.32;-4.82;-0.79
1849;-0.17;0.07;1.02;3.85;-4.88;-0.85
1850;-0.17;0.07;1.02;5.07;-4.46;-0.73
1851;-0.18;0.07;1.02;6.16;-3.05;-0.73
1852;-0.18;0.07;1.02;6.65;-0.98;-0.31
1853;-0.17;0.08;1.02;6.41;0.79;0.49
1854;-0.17;0.09;1.02;5.74;2.08;1.53
1855;-0.18;0.10;1.01;5.19;2.50;2.81
1856;-0.18;0.12;1.00;4.21;2.38;4.64
1857;-0.17;0.15;1.00;3.85;2.01;6.47
1858;-0.16;0.18;1.00;4.33;1.34;7.75
1859;-0.17;0.19;1.00;6.23;0.61;8.30
1860;-0.18;0.21;0.99;8.30;0.61;8.30
1861;-0.21;0.22;0.99;9.09;0.73;8.12
1862;-0.23;0.24;0.98;9.34;1.46;8.61
1863;-0.25;0.25;0.96;9.34;2.01;9.22
1864;-0.26;0.26;0.95;8.24;2.20;10.19
1865;-0.27;0.25;0.96;7.45;2.50;12.63
1866;-0.26;0.24;0.97;7.08;3.05;16.72
1867;-0.25;0.23;0.97;7.14;3.60;22.22
1868;-0.24;0.20;0.97;6.77;4.21;28.75
1869;-0.23;0.19;0.97;5.13;5.19;34.55
1870;-0.23;0.19;0.97;2.69;6.23;38.88
1871;-0.24;0.18;0.96;0.73;6.71;42.30
1872;-0.25;0.19;0.95;-1.10;6.65;44.49
1873;-0.26;0.18;0.95;-1.59;6.04;45.90
1874;-0.24;0.15;0.97;-0.73;6.04;48.10
1875;-0.22;0.11;0.99;0.92;5.86;50.48
1876;-0.19;0.04;1.01;3.85;6.29;53.04
1877;-0.17;-0.02;1.03;5.74;7.87;56.88
1878;-0.14;-0.07;1.05;5.37;9.95;61.46
1879;-0.11;-0.11;1.05;3.42;11.90;65.55
1880;-0.09;-0.14;1.05;0.61;12.76;68.73
1881;-0.07;-0.15;1.04;-1.83;12.45;70.01
1882;-0.05;-0.16;1.05;-3.30;10.31;68.42
1883;-0.03;-0.17;1.06;-2.75;7.69;65.12
1884;-0.02;-0.18;1.06;-0.24;5.31;61.04
1885;-0.01;-0.23;1.08;3.60;3.60;57.31
1886;-0.00;-0.28;1.08;7.02;2.14;54.32
1887;0.01;-0.33;1.09;8.00;2.14;51.70
1888;0.02;-0.36;1.09;6.59;2.99;49.68
1889;0.03;-0.37;1.09;3.48;4.03;47.67
1890;0.04;-0.37;1.09;0.06;4.94;45.35
1891;0.04;-0.37;1.10;-2.75;5.80;42.91
1892;0.05;-0.38;1.10;-5.74;6.10;40.41
1893;0.06;-0.39;1.10;-7.81;6.53;37.41
1894;0.08;-0.37;1.10;-9.89;6.53;34.36
1895;0.10;-0.36;1.10;-10.56;5.62;29.72
1896;0.11;-0.34;1.10;-9.09;3.97;24.11
1897;0.13;-0.32;1.09;-5.55;1.04;17.52
1898;0.12;-0.33;1.08;-1.10;-2.99;8.97
1899;0.10;-0.33;1.07;2.87;-5.62;0.00
1900;0.09;-0.34;1.06;5.62;-7.26;-7.45
1901;0.07;-0.36;1.05;7.14;-8.18;-14.10
1902;0.05;-0.35;1.05;6.35;-8.67;-19.59
1903;0.04;-0.33;1.04;5.13;-8.42;-24.72
1904;0.02;-0.32;1.03;4.39;-8.54;-29.42
1905;0.01;-0.30;1.03;3.72;-7.69;-33.63
1906;-0.00;-0.28;1.04;3.72;-6.65;-37.48
1907;-0.01;-0.27;1.05;3.91;-5.37;-40.95
1908;-0.02;-0.26;1.06;3.23;-3.91;-44.74
1909;-0.01;-0.24;1.07;2.14;-2.56;-49.26
1910;-0.03;-0.23;1.07;0.73;-2.08;-54.63
1911;-0.04;-0.21;1.07;-0.49;-1.53;-59.14
1912;-0.04;-0.19;1.08;-1.71;-1.59;-61.95
